"CARRER","NOM_CARRER","PRIMER_NUM","ULTIM_NUM","TIPUSNUM","DISTRICTE","SECC_CENS","AEB","BARRI","SECC_EST","DPOSTAL"
"224405","Murtra","0001","0013","1","07","082","149","38","212","08032"
"224405","Murtra","0015","0019","1","07","080","148","37","131","08032"
"224405","Murtra","0021","0049","1","07","078","148","37","131","08032"
"224405","Murtra","0051","0069","1","07","077","148","37","130","08032"
"224405","Murtra","0071","0129","1","07","063","147","37","122","08032"
"224405","Murtra","0135","0145","1","07","065","147","37","121","08032"
"224405","Murtra","0147","0181","1","07","064","147","37","120","08032"
"224405","Murtra","0002","0010","2","07","082","149","38","213","08032"
"224405","Murtra","0012","0048","2","07","078","148","37","128","08032"
"224405","Murtra","0050","0068","2","07","077","148","37","129","08032"
"224405","Murtra","0070","0090","2","07","062","147","37","126","08032"
"224405","Murtra","0092","0120","2","07","063","147","37","123","08032"
"224405","Murtra","0128","0180","2","07","064","147","37","124","08032"
"224507","Música","0001","0005","1","07","095","151","40","198","08035"
"224507","Música","0002","0008","2","07","095","151","40","199","08035"
"224609","Muses","0001","0007","1","07","096","151","40","200","08035"
"224609","Muses","0002","0012","2","07","096","151","40","200","08035"
"224700","Musitu","0001","0043","1","05","093","113","27","089","08023"
"224700","Musitu","0045","0061","1","05","092","112","27","086","08023"
"224700","Musitu","0002","0024","2","05","092","112","27","088","08023"
"224802","Nació","0001","0059","1","10","024","204","64","147","08026"
"224802","Nació","0061","0081","1","10","022","204","64","148","08026"
"224802","Nació","0083","0089","1","10","005","201","64","150","08026"
"224802","Nació","0002","0070","2","10","002","201","64","146","08026"
"224802","Nació","0072","0086","2","10","003","201","64","142","08026"
"224802","Nació","0088","0094","2","10","005","201","64","150","08026"
"224904","Pg Joan de Borbó","0001","0001","1","01","042","015","03","016","08003"
"224904","Pg Joan de Borbó","0003","0011","1","01","041","015","03","016","08003"
"224904","Pg Joan de Borbó","0013","0041","1","01","040","015","03","012","08003"
"224904","Pg Joan de Borbó","0043","0053","1","01","033","013","03","007","08003"
"224904","Pg Joan de Borbó","0055","0111","1","01","032","013","03","002","08003"
"224904","Pg Joan de Borbó","0002A","0002","2","01","042","015","03","016","08003"
"224904","Pg Joan de Borbó","0004","0010","2","01","041","015","03","016","08003"
"224904","Pg Joan de Borbó","0012","0040","2","01","040","015","03","012","08003"
"224904","Pg Joan de Borbó","0042","0052","2","01","033","013","03","007","08003"
"224904","Pg Joan de Borbó","0054","0146","2","01","032","013","03","002","08003"
"225000","Nadal","0001","0043","1","09","053","192","60","075","08030"
"225000","Nadal","0002","0052","2","09","053","192","60","073","08030"
"225102","Pl Nadal","0001","0017","1","09","053","192","60","075","08030"
"225102","Pl Nadal","0002","0016","2","09","053","192","60","075","08030"
"225204","Naïm","0001","0009","1","07","093","150","39","191","08035"
"225204","Naïm","0002","0006","2","07","093","150","39","191","08035"
"225204","Naïm","0008","0012","2","07","091","150","39","191","08035"
"225306","Nau Santa Maria","0001","0007","1","04","024","081","19","071","08017"
"225306","Nau Santa Maria","0002","0010","2","04","023","081","19","071","08017"
"225408","Ptge Napoleó","0001","0015","1","06","019","119","30","134","08023"
"225408","Ptge Napoleó","0002B","0014","2","06","020","119","30","135","08023"
"225500","Nàpols","0001","0019","1","10","047","209","66","008","08018"
"225500","Nàpols","0021I","0039","1","10","046","209","66","001","08018"
"225500","Nàpols","0041","0085","1","02","001","020","05","245","08018"
"225500","Nàpols","0087","0103","1","02","002","020","05","232","08013"
"225500","Nàpols","0105","0123","1","02","005","020","05","233","08013"
"225500","Nàpols","0125","0143","1","02","007","020","05","236","08013"
"225500","Nàpols","0163","0183","1","02","067","030","07","213","08013"
"225500","Nàpols","0185","0205","1","02","066","030","07","212","08013"
"225500","Nàpols","0207","0221","1","02","061","029","07","179","08013"
"225500","Nàpols","0223","0249","1","02","056","028","07","178","08013"
"225500","Nàpols","0251","0269","1","02","055","028","07","176","08025"
"225500","Nàpols","0271","0313","1","06","070","131","32","030","08025"
"225500","Nàpols","0343","0363","1","06","066","131","32","035","08025"
"225500","Nàpols","0002B","0020","2","10","047","209","66","007","08018"
"225500","Nàpols","0022","0040","2","10","045","209","66","002","08018"
"225500","Nàpols","0042","0078","2","02","001","020","05","245","08018"
"225500","Nàpols","0080","0102","2","02","002","020","05","239","08018"
"225500","Nàpols","0122B","0140","2","02","008","020","05","237","08013"
"225500","Nàpols","0142","0180","2","02","017","022","05","260","08013"
"225500","Nàpols","0182","0214","2","02","018","022","05","262","08013"
"225500","Nàpols","0216","0254","2","02","053","027","06","292","08013"
"225500","Nàpols","0256","0274","2","02","054","027","06","295","08025"
"225500","Nàpols","0276","0294","2","06","072","132","32","039","08025"
"225500","Nàpols","0320","0356","2","06","076","132","32","037","08025"
"225500","Nàpols","0315","0341","1","06","067","131","32","032","08025"
"225500","Nàpols","0145","0161","1","02","068","030","07","214","08013"
"225500","Nàpols","0104","0120","2","02","005","020","05","238","08013"
"225500","Nàpols","0296","0318","2","06","071","132","32","038","08025"
"225601","Narbona","0001","0011","1","10","087","220","70","090","08019"
"225601","Narbona","0002","0014","2","10","087","220","70","091","08019"
"225703","Pl Narcisa Freixas","0002","0004","2","05","094","113","27","091","08022"
"225703","Pl Narcisa Freixas","0001","0003","1","05","094","113","27","092","08022"
"225805","Pl Narcís Oller","0001","0009","1","06","044","125","31","003","08006"
"225805","Pl Narcís Oller","0002","0010","2","06","044","125","31","003","08006"
"225907","Nau","0001B","0005","1","01","046","016","04","030","08003"
"225907","Nau","0002","0008","2","01","046","016","04","030","08003"
"226003","Navarra","0001","0025","1","03","058","068","16","103","08014"
"226003","Navarra","0002","0010","2","03","059","068","16","103","08014"
"226003","Navarra","0012","0026","2","03","058","068","16","103","08014"
"226207","Navarro i Reverter","0001","0037","1","05","002","092","22","182","08017"
"226207","Navarro i Reverter","0002B","0034","2","05","002","092","22","182","08017"
"226309","Pl Las Navas","0001","0003","1","03","009","056","11","043","08004"
"226309","Pl Las Navas","0005","0007","1","03","008","056","11","041","08004"
"226309","Pl Las Navas","0009","0013","1","03","001","056","11","043","08004"
"226309","Pl Las Navas","0004","0006","2","03","008","056","11","041","08004"
"226309","Pl Las Navas","0008","0008","2","03","007","056","11","044","08004"
"226309","Pl Las Navas","0010","0012","2","03","001","056","11","043","08004"
"226309","Pl Las Navas","0002","0002","2","03","009","056","11","043","08004"
"226400","Navas de Tolosa","0253","0267","1","10","027","205","65","163","08026"
"226400","Navas de Tolosa","0269","0291","1","10","028","205","65","164","08026"
"226400","Navas de Tolosa","0329","0353","1","10","004","201","64","143","08026"
"226400","Navas de Tolosa","0355","0371","1","09","085","199","63","015","08041"
"226400","Navas de Tolosa","0373","0401","1","09","084","199","63","017","08041"
"226400","Navas de Tolosa","0220","0230","2","10","031","205","65","106","08027"
"226400","Navas de Tolosa","0232","0244","2","10","029","205","65","165","08027"
"226400","Navas de Tolosa","0246","0276","2","09","095","200","63","007","08027"
"226400","Navas de Tolosa","0278","0312","2","09","088","199","63","010","08027"
"226400","Navas de Tolosa","0314","0326","2","09","087","199","63","013","08027"
"226400","Navas de Tolosa","0328","0342","2","09","086","199","63","014","08027"
"226400","Navas de Tolosa","0344B","0344B","2","09","084","199","63","018","08027"
"226400","Navas de Tolosa","0344","0344","2","09","086","199","63","014","08027"
"226400","Navas de Tolosa","0346","0374","2","09","084","199","63","018","08027"
"226400","Navas de Tolosa","0239","0251","1","10","031","205","65","106","08026"
"226400","Navas de Tolosa","0293","0327","1","10","001","201","64","145","08026"
"226502","Navata","0001","0009","1","06","010","116","28","159","08035"
"226502","Navata","0011","0035","1","06","009","116","28","159","08035"
"226502","Navata","0002","0034","2","06","009","116","28","158","08035"
"226604","Natzaret","0001","0023","1","07","089","150","39","194","08035"
"226604","Natzaret","0025","0095","1","07","090","150","39","190","08035"
"226604","Natzaret","0097","0129","1","07","091","150","39","188","08035"
"226604","Natzaret","0131","0133","1","07","097","151","40","188","08035"
"226604","Natzaret","0002","0020","2","07","089","150","39","193","08035"
"226604","Natzaret","0022","0038","2","07","092","150","39","190","08035"
"226604","Natzaret","0040","0076","2","07","091","150","39","190","08035"
"226604","Natzaret","0078","0084","2","07","093","150","39","195","08035"
"226604","Natzaret","0086","0102","2","07","094","151","40","195","08035"
"226659","Nebuloses","0001","0045","1","05","001","091","22","183","08017"
"226659","Nebuloses","0002","0040","2","05","001","091","22","183","08017"
"226706","Ptge Negociant","0001","0035","1","05","003","092","22","182","08017"
"226706","Ptge Negociant","0002B","0040","2","05","003","092","22","182","08017"
"227006","Negrell","0003","0021","1","03","032","062","13","058","08038"
"227006","Negrell","0004","0022","2","03","032","062","13","058","08038"
"227108","Negrevernís","0001","0027","1","05","010","095","23","167","08034"
"227108","Negrevernís","0002","0032","2","05","009","095","23","167","08034"
"227200","Nena Casas","0001","0009","1","05","020","097","24","146","08017"
"227200","Nena Casas","0011","0035","1","05","022","098","24","147","08017"
"227200","Nena Casas","0037","0087","1","05","024","098","24","145","08017"
"227200","Nena Casas","0002","0010","2","05","021","097","24","146","08017"
"227200","Nena Casas","0012","0038","2","05","022","098","24","145","08017"
"227200","Nena Casas","0040","0082","2","05","024","098","24","144","08017"
"227301","Neopàtria","0009","0047","1","09","047","192","60","081","08030"
"227301","Neopàtria","0049B","0049B","1","09","051","192","60","081","08030"
"227301","Neopàtria","0049","0049","1","09","047","192","60","081","08030"
"227301","Neopàtria","0051","0101","1","09","051","192","60","081","08030"
"227301","Neopàtria","0103","0165","1","09","052","192","60","076","08030"
"227301","Neopàtria","0008","0028","2","09","047","192","60","081","08030"
"227301","Neopàtria","0030","0056","2","09","051","192","60","081","08030"
"227301","Neopàtria","0058","0084","2","09","053","192","60","075","08030"
"227301","Neopàtria","0086","0102","2","09","052","192","60","074","08030"
"227403","Neptú","0001","0023","1","06","044","125","31","003","08006"
"227403","Neptú","0025","0047","1","06","043","125","31","004","08006"
"227403","Neptú","0002","0020","2","06","044","125","31","003","08006"
"227403","Neptú","0022","0038","2","06","043","125","31","004","08006"
"227505","Pl Neptú","0001","0001","1","03","024","059","11","036","08038"
"227607","Nerbion","0005","0009","1","03","039","064","13","081","08038"
"227607","Nerbion","0008","0010","2","03","039","064","13","081","08038"
"227709","Neu de Sant Cugat","0001","0009","1","01","048","017","04","047","08003"
"227709","Neu de Sant Cugat","0002","0008","2","01","048","017","04","048","08003"
"227800","Nicaragua","0001B","0001B","1","02","129","046","09","142","08029"
"227800","Nicaragua","0001","0019","1","02","127","046","09","142","08029"
"227800","Nicaragua","0021","0063","1","03","113","076","18","147","08029"
"227800","Nicaragua","0065","0083","1","04","003","077","19","034","08029"
"227800","Nicaragua","0085","0099","1","04","002","077","19","036","08029"
"227800","Nicaragua","0101","0157","1","04","012","078","19","041","08029"
"227800","Nicaragua","0002","0006","2","02","129","046","09","142","08029"
"227800","Nicaragua","0008","0028","2","02","127","046","09","143","08029"
"227800","Nicaragua","0030","0064","2","03","114","076","18","148","08029"
